token_id,frequency,rock_count,rock_rate,avg_loss_before,avg_loss_after,avg_improvement,avg_teacher_entropy,avg_student_entropy_before,avg_student_entropy_after,rank,token_string
11674,13,10,0.7692307692307693,1.7787754082908998,2.0102461828635287,-0.231470774572629,1.716038927435875,1.4096151469633555,1.3055767121796424,1, songs
26443,11,8,0.7272727272727273,0.9373555732044306,1.1331628115678376,-0.19580723836340697,0.8937906751578505,0.8470212898471139,0.78964417766441,2, sensitivity
33663,11,8,0.7272727272727273,0.7580029042861001,1.047385605475442,-0.28938270118934195,1.0758335622112183,0.9908253956924785,0.9421733394265175,3, Protect
8177,14,10,0.7142857142857143,1.057781892163413,1.061671827520643,-0.0038899353572299233,2.1126590967178345,1.918424048594066,1.8265080004930496,4, hidden
14680,14,10,0.7142857142857143,1.1569082524095262,1.2517284218754088,-0.09482016946588256,1.3767569597278322,1.4460888036659785,1.4342068604060583,5, competitive
3061,10,7,0.7,1.249334381520748,1.4805361770093441,-0.2312017954885961,1.771345329284668,1.5257620811462402,1.429404377937317,6, talk
1072,12,8,0.6666666666666666,1.2886633936759608,1.4851811330057292,-0.19651773932976835,1.5940699324710295,1.7475609098231264,1.6349260008476751,7,Int
34416,12,8,0.6666666666666666,0.6772744418897977,0.977811212457406,-0.3005367705676083,0.9261020246194676,0.881521637852226,0.627525819116272,8, justified
43690,12,8,0.6666666666666666,0.7192839717392872,0.8940396850248362,-0.17475571328554906,0.5242031516880417,0.531062845363825,0.4760875951081592,9, boil
26530,14,9,0.6428571428571429,0.8689398152387834,1.0713113086032016,-0.20237149336441818,0.816445092703881,1.0571712125092745,0.9515930259866374,10, Allow
6646,14,9,0.6428571428571429,1.395164102581995,1.5735222133142608,-0.17835811073226582,1.0925750264099665,0.917492146470717,0.8834137831415448,11, pain
5823,11,7,0.6363636363636364,1.5421205135908993,1.364208920435472,0.17791159315542737,1.4062954024835066,1.4242771051146768,1.4117967510087923,12, passed
21396,22,14,0.6363636363636364,1.4522016978060657,1.6733420152344147,-0.22114031742834905,1.6200701946561986,1.3543944542550228,1.3262665121477435,13,Great
59363,11,7,0.6363636363636364,1.1847870952703736,1.4699849320406264,-0.2851978367702528,0.6330526423725215,0.899434051730416,0.7771621942520142,14, Engagement
7474,11,7,0.6363636363636364,1.6574859846481227,1.7863203373808574,-0.1288343527327347,1.3984150257099166,1.6200019809502093,1.4844897230028768,15, firm
15148,11,7,0.6363636363636364,0.7625037973577325,0.9891468591310761,-0.2266430617733436,1.2691996747797185,1.287587214599956,1.0012301260774785,16, closely
20748,11,7,0.6363636363636364,1.5107777321880513,1.747279671782797,-0.23650193959474564,1.549826793372631,1.8834136385809293,1.6462343849919059,17, golden
37387,11,7,0.6363636363636364,0.7839303721081127,0.7671246501532468,0.01680572195486585,1.2754256210543893,1.0494715435938402,1.0546600303866647,18,capacity
66446,13,8,0.6153846153846154,1.240019721767077,1.2863094752224593,-0.04628975345538233,1.10762638054215,1.2333687549600234,1.302411791223746,19, Supports
28322,10,6,0.6,0.4469735823571682,0.5178593926131725,-0.07088581025600427,1.3209907457232475,1.0890169436112047,1.2068160716444254,20, Urban
13216,10,6,0.6,0.8943550044670701,0.9860687781125307,-0.09171377364546063,1.246920645236969,1.380499772168696,1.2847499570343643,21, indicate
11112,15,9,0.6,0.7095610700547695,0.8625714580217997,-0.15301038796703015,0.9007674733797709,0.9640709643873075,0.8657704389343659,22, Follow
2454,10,6,0.6,1.7232871688902378,2.0306971672922374,-0.30740999840199956,2.0156775593757628,1.6786115348339081,1.6795098543167115,23,state
34807,10,6,0.6,0.47668815702199935,0.6637445986270905,-0.1870564416050911,1.0226300947368145,1.150202962756157,1.021000188589096,24, Overview
12094,10,6,0.6,0.6772663161158562,0.9042128450237215,-0.22694652890786526,0.8688489824533463,0.8974208921194077,0.47122660391032695,25, speaking
44595,15,9,0.6,0.9482731358857563,1.5114203914292224,-0.563147255543466,0.21911090774232586,0.2917679480703858,0.3162339395751284,26, completes
26742,10,6,0.6,1.068059402704239,1.1416232645511628,-0.07356386184692387,2.4995135962963104,2.1813152492046357,2.424924927949905,27, jag
15254,10,6,0.6,1.3204518750309944,1.311387911438942,0.009063963592052415,1.7644336342811584,2.107293117046356,1.9755768537521363,28, dance
4564,27,16,0.5925925925925926,1.1317818964383117,1.3392930970768686,-0.20751120063855688,1.328219348081836,1.6081612910385485,1.3430575689783804,29, connect
51057,17,10,0.5882352941176471,0.5354061041794279,0.8501291611396214,-0.31472305696019354,0.942491019199438,0.8864465176182634,0.8168372778112397,30,Imagine
49853,12,7,0.5833333333333334,0.9750490084600946,1.0644266406695049,-0.08937763220941031,1.1878144430617492,1.3601668489476044,1.3830254251758258,31, ecological
17503,12,7,0.5833333333333334,2.4929472744552186,2.4049702077366724,0.08797706671854622,1.0428124943282455,0.9814101640755931,1.161383338117351,32, Financial
13852,12,7,0.5833333333333334,1.2812591946373384,1.4137768615037203,-0.1325176668663819,1.0832579520841439,1.1687359573940437,1.0642831722895305,33, Tools
43660,26,15,0.5769230769230769,0.7468349217222288,0.8960396489844873,-0.14920472726225853,1.1724057025634325,0.9171189946623949,0.707158678999314,34," ['',"
22864,14,8,0.5714285714285714,0.9875732016350541,0.8653651321572917,0.12220806947776242,1.2681355093206679,1.447781924690519,1.548364873443331,35, embedded
25963,14,8,0.5714285714285714,1.8548592632370335,1.832721239754132,0.022138023482901614,1.654408453830651,1.43481864460877,1.3243521600961685,36, reflects
4208,14,8,0.5714285714285714,1.1088746754186494,1.5281125424163682,-0.4192378669977188,1.3719956938709532,1.4619767793587275,1.4571189454623632,37,insert
38973,14,8,0.5714285714285714,1.923629879186462,2.148671977554581,-0.22504209836811895,1.2353267959718193,1.2792636874530996,1.223276232236198,38, bridges
5101,16,9,0.5625,1.0008431423921138,1.1585517495814202,-0.15770860718930635,0.8042564115021378,1.0315256060566753,0.9878410962410271,39, resource
60817,16,9,0.5625,0.5874738978454843,0.7611840276513249,-0.17371012980584055,1.2382696121931076,1.321436244994402,1.1820563804358244,40,often
20173,25,14,0.56,1.7527732958667912,1.9562465901789254,-0.20347329431213423,0.9766448528524779,0.7670784758488298,0.6825357624143362,41, Students
5497,18,10,0.5555555555555556,0.6525027295057144,0.7429369934317138,-0.0904342639259994,1.313584350877338,1.3561959315686383,1.2507914638004474,42, changed
2632,42,23,0.5476190476190477,0.8805008687507195,1.0175000234199356,-0.13699915466921608,1.3477099848319736,1.4619737896012208,1.4194026848133598,43, little
13939,11,6,0.5454545454545454,1.6976836838505485,1.7937317544763738,-0.09604807062582532,1.9021505469625646,1.8296428485350176,1.7563597045161508,44, bold
10173,22,12,0.5454545454545454,1.312555318698287,1.541782641698691,-0.22922732300040405,1.0228141678327864,1.0777040069753474,1.0146097364750775,45, influence
21771,11,6,0.5454545454545454,0.9715349105271426,1.1480079929937015,-0.1764730824665589,1.3207595131613992,1.3475102863528512,1.3243940743533047,46, dramatic
12231,11,6,0.5454545454545454,0.8686612805520947,0.7750500010813333,0.09361127947076142,1.263392310589552,1.3201473721049048,1.315883461724628,47,shape
14756,11,6,0.5454545454545454,0.8299870440228418,0.9644012447785247,-0.1344142007556829,1.086625341664661,0.9454460116949949,0.9472641023722562,48, increasingly
23782,11,6,0.5454545454545454,0.9150282015854662,0.9199301932345737,-0.00490199164910754,1.737610708583485,1.6069105375896802,1.6770839528603987,49, widespread
33025,11,6,0.5454545454545454,0.9632962167101637,1.2672415324347888,-0.303945315724625,0.7749400136076887,0.7812571493665349,0.5759733818148643,50, lanes
62757,11,6,0.5454545454545454,1.0148349754291055,1.6064601812538342,-0.5916252058247287,0.8602190674473604,0.9676328621501553,0.7848788974908157,51, rainy
17247,15,8,0.5333333333333333,0.7484755719701449,0.9593670378128688,-0.2108914658427239,1.2895071039597192,1.3512209633986154,1.2788687574366728,52, deeply
35933,15,8,0.5333333333333333,0.537856837362051,0.787495016058286,-0.24963817869623495,1.0054592669010163,0.7897021765510241,0.5900658476787309,53, curves
9317,15,8,0.5333333333333333,1.0565225737790267,1.1086841326827803,-0.052161558903753624,0.7996717895070712,1.1966114677488804,1.0742481403052806,54, metal
10735,15,8,0.5333333333333333,0.8426931474357844,0.9822341528410713,-0.1395410054052869,0.921272004644076,0.9362141922116279,0.8928095147013664,55, focused
30450,17,9,0.5294117647058824,1.3902498483657837,1.365128301522311,0.025121546843472675,1.40064936876297,1.16025158631451,1.2583577334880829,56, globally
28387,17,9,0.5294117647058824,1.5027505435487802,1.7928241329158054,-0.2900735893670252,0.7166904826265048,0.7303991905030083,0.7778126667527592,57, thermal
18776,40,21,0.525,1.3258186058257706,1.3765838358085603,-0.05076522998278965,1.064136109687388,1.211134804226458,1.2042447628453374,58, flexible
4627,21,11,0.5238095238095238,1.0992730653489984,1.2340772280946286,-0.13480416274563023,1.1631035674363375,1.1009907419128078,0.8668321456227984,59, music
14507,25,13,0.52,0.8424500249326229,0.9462289158254862,-0.1037788908928633,0.748419437110424,0.8191237786412239,0.8261162050068378,60, responses
11513,25,13,0.52,1.2058517695963382,1.4221557343006135,-0.21630396470427526,1.0750236082077027,1.2321819949150086,1.1775011205673218,61, challenges
9008,31,16,0.5161290322580645,0.6046251274951389,0.91610420066131,-0.3114790731661712,0.6436016458807693,0.8632105569535445,0.6399726036921023,62, Initialize
6955,31,16,0.5161290322580645,0.8904209621591543,1.0370552356654381,-0.14663427350628377,0.9399031445753926,1.0733010593441226,1.0245884144979138,63, economic
6583,31,16,0.5161290322580645,2.0267291796664075,2.077422599638662,-0.05069341997225463,0.9278059605088446,0.5278264125508647,0.4519117416273202,64,Long
7015,33,17,0.5151515151515151,1.210074814570102,1.295754325759289,-0.08567951118918704,0.9649161776491687,1.0663474669880038,0.8623377100500653,65, sun
5163,16,8,0.5,1.3099447542522262,1.4359291827632348,-0.12598442851100855,0.8650365897848473,0.8837194601829568,0.8397078123309214,66, office
32168,22,11,0.5,0.8890376828454795,1.0865399771342212,-0.19750229428874178,0.6480177614919905,0.7494267531014471,0.7459096515350129,67, renewable
18702,12,6,0.5,0.762372966586554,0.9253723473084392,-0.16299938072188525,0.6048033997012681,0.9623828463178749,1.071954817569349,68, Safety
23252,16,8,0.5,0.5315688830305589,0.6366373694399954,-0.10506848640943645,0.949388553519384,0.9837676980532706,0.9537491763185244,69, Want
13918,12,6,0.5,0.6610841204722723,0.7094229316959778,-0.048338811223705536,1.4753868281841278,1.2956016610066097,1.2566351195176442,70, tracks
6202,16,8,0.5,1.2490474994456235,1.357612607700048,-0.10856510825442456,1.1981993828885606,1.268663151898636,1.3036085425665078,71,Main
9785,10,5,0.5,1.287498839199543,1.0404842108488084,0.24701462835073462,1.1682333290576934,1.458115802955581,1.3930069715541322,72, Special
41336,10,5,0.5,1.1013538783416152,0.741975457710214,0.35937842063140124,0.8884621182456612,0.7842484967783093,0.9024894366040825,73, halfway
13922,18,9,0.5,0.712898583461841,0.758868915339311,-0.045970331877470016,1.2656989472193851,1.308611156211959,1.2863104608323839,74, immediate
18250,10,5,0.5,0.9265279718674719,0.9116260524839163,0.014901919383555673,0.797976516187191,0.9581666991114617,0.9342695981264114,75, integrated
5181,10,5,0.5,1.0690843360993312,1.052440129932802,0.016644206166529285,0.8614650751314912,1.2455310923047365,1.1166912280488759,76, flag
14944,14,7,0.5,0.7587422184380037,0.7100144857540727,0.048727732683931047,0.9981159695557186,1.152539108480726,1.2671247805867876,77, functionality
26447,16,8,0.5,1.0148106580600142,1.025863646180369,-0.011052988120354712,1.8154346691444516,1.7476300410926342,1.602830994874239,78, subtle
45520,12,6,0.5,0.5137187986644373,0.693176499432108,-0.17945770076767076,0.6627231927207807,0.7502520171534949,0.7709621819364353,79, shaping
3430,14,7,0.5,2.3407794379496147,2.079481185147805,0.26129825280180974,0.9865611880751592,1.1969306623297078,1.3646815589496069,80,Be
54480,14,7,0.5,1.5363984211497674,1.5846175378953506,-0.04821911674558321,0.976335435972682,0.9800168584500041,0.978773532435298,81, computational
12238,10,5,0.5,1.262436914164573,1.8439033815637231,-0.5814664673991501,0.6667074427008629,1.2373051024973392,1.1960682889446617,82, Family
10186,24,12,0.5,0.641262375388275,0.7019924584747059,-0.06073008308643091,0.9473117924305067,1.0348457655248542,1.0862581448163837,83, policies
4869,14,7,0.5,1.18437574165208,1.3860818977866853,-0.2017061561346054,1.3147166158471788,1.2131895593234472,1.1226555513484138,84, exit
10131,12,6,0.5,0.49519516000903724,0.7492976206376625,-0.25410246062862524,0.48178970019747186,0.5829294349969132,0.5087241624520781,85,()))
7096,18,9,0.5,0.9962171762664285,0.9476607719488028,0.048556404317625645,0.6688924746380912,1.2607255743609533,1.1409576071633234,86, equipment
33702,12,6,0.5,1.2957637848582333,1.3735337052506413,-0.07776992039240804,0.689824949340012,0.6083960923424456,0.705289529209646,87, appliances
12344,30,15,0.5,0.8997988193436565,0.9242636006286679,-0.024464781285011394,1.0060359204149185,0.9048152072199931,0.9893116713268683,88, scientific
11303,12,6,0.5,0.5362877358760064,0.6087397164083086,-0.07245198053230217,0.8019755052713057,0.8613311137305573,0.9288000170975769,89, thoughts
49460,10,5,0.5,0.9242976643145084,1.0510369330644607,-0.12673926874995223,1.3035040974617005,1.2791966825723649,1.5572135031223298,90,solution
9974,20,10,0.5,0.8839082103222609,0.8210265014320612,0.06288170889019962,1.3276574328541755,1.4670014008879662,1.5495213363319635,91,note
5022,10,5,0.5,1.098082186281681,1.1734225496649742,-0.0753403633832932,1.3694455221295356,1.2085852846503258,1.2895762890577316,92, menu
12000,12,6,0.5,1.350329348196586,1.3368881937737267,0.013441154422859203,1.345026437814037,1.261641892294089,1.3207325811187427,93, dish
6021,10,5,0.5,1.6263819855637849,1.8180192908272148,-0.19163730526342992,0.662145921215415,0.4649912914668676,0.3803718256182037,94, route
2464,30,15,0.5,0.8861567056116958,1.0330713857586185,-0.14691468014692266,1.8246598492066066,1.5166498800118764,1.44777801434199,95, fun
6738,12,6,0.5,0.5211125280087193,0.6850855095399311,-0.16397298153121176,0.6556498991558328,0.6774930106475949,0.6008300130488351,96, calls
33020,16,8,0.5,0.8915528531069867,0.979180209338665,-0.08762735623167828,1.1592747252434492,1.1411783210933208,0.993999264203012,97, Apps
11968,10,5,0.5,1.0648789172060789,1.1535921880276874,-0.08871327082160851,1.4936253294348716,1.0983113378286362,1.0741830602288247,98, plate
11699,22,11,0.5,0.603154484521259,0.7434234334663912,-0.1402689489451322,0.9961868104609576,0.9853202097795226,0.842166893184185,99, sitting
6633,10,5,0.5,0.5253252189606428,1.151608923636377,-0.6262837046757341,0.785417852178216,0.365207901247777,0.38160681262379514,100, Table
